Unnamed: 0,logpred
3032355,4.031786051965676
17764327,3.97278429025364
19270209,5.244086840902949
15087740,4.096856510209757
17681551,4.572377809753514
13504225,4.155320066287167
3635723,5.857021500299912
4529762,4.88103996262465
1364192,5.220532228279456
13978543,4.949328192746413
3812865,4.077875164138585
20409370,5.728659372710142
10051649,5.452690316001301
11528550,4.795712536710684
14323505,4.745336814289701
10001022,5.377315935290089
16256170,4.494470168920298
18502823,4.8642679639795094
44229,4.091856143701683
17071836,4.71630544083306
3630011,5.546060370778326
1551044,5.841497072548992
13387556,4.03566722547495
4041351,4.75542266564576
1499843,5.432696400171719
16260159,4.0308620940777935
13815237,5.394097363083654
15940241,4.75980450399959
20720916,5.0425588783024855
900456,4.422541427333253
12749596,4.574028250762446
14815230,5.522650845488499
12384924,5.352565049230686
17929451,4.570091206423319
1841356,4.351724996210079
1297644,6.279688393238736
10035023,5.077534087978922
183859,6.053100157167654
15913550,4.598537229275687
17422735,4.163481275311302
20076523,4.211936625230774
8171013,4.225479948211784
15342385,5.0833775902243845
18568023,4.115560879559247
3884105,5.60854135803867
3081560,4.88825492960737
20671819,5.517868067081586
12672097,5.455414808622176
13450500,4.768853919298354
15734872,5.080333055430122
15006609,5.253849014081001
2876014,4.377134440397863
16638682,4.900208212160315
10194572,4.959834568506179
6862594,4.912239116230837
3231803,4.3975784026962454
20224058,4.017905175580553
12326470,5.190518051953848
5651414,5.376607131850602
5805319,4.637971519446447
18375219,5.990501589989098
18239401,5.102779758913311
19883215,6.08550793455108
6677646,4.676086793374715
7345170,4.482058117969763
19103830,5.202803487700303
19891590,4.817706903138391
19466277,4.716651854064494
15857972,4.106202672438699
11819334,5.548376999232107
13632841,4.3624026135872835
13548848,4.288591065052708
15498564,5.258370867522025
16740536,5.984175620980332
12418668,4.560752753311701
18324607,4.037370240242634
3517289,4.553009112538112
15832351,4.592006367196107
13032846,4.188980724033361
14805637,5.067517776811593
19224852,4.39306578459429
12494576,4.3401391501342514
17927389,4.91069246198049
1693524,4.477999080979661
16413243,4.904014845840797
15008493,5.658771118791566
17767757,3.9913741380165795
12113989,4.754533288191446
6898039,4.174667906679363
207250,5.126989996518585
14168664,4.97900230273865
9788738,4.877259972374161
6642680,5.096338370838366
7911161,5.956117813499105
4447990,3.568024914505766
763569,4.703031959606331
11047622,5.196420947411557
7651189,4.598263836518719
16765291,5.147098867470578
14486682,4.775440106251932
8794908,4.217488468978231
2551952,3.988358982868897
573701,4.3916459320142085
20067870,4.7891288311982825
12274644,4.183712372643854
8072314,4.211648073108497
18622462,5.199862645091319
1371310,4.163774350248736
6938818,5.35462398163093
16442460,5.19868011149185
2250130,4.9650746898510345
16478955,3.9165994691574486
6716199,4.525487660073823
15392180,5.4540645168227275
20567217,4.5133998849781145
1851767,5.372648463246143
10920624,4.825002319685236
10455934,3.993235497310022
13028002,6.280034295816641
9981578,5.228200259534062
11039706,4.5495372486893
1347204,4.233097628374437
7203642,5.471325686776286
8862058,5.924833197484101
3153603,5.278095901518618
16352847,5.298987243989461
193393,4.683865042441305
18018755,4.74917811972718
20788168,4.615398992395126
15819031,4.012966234324804
18527258,4.163141448328782
13466505,3.953608151338724
15452543,5.136468566186631
7973885,4.561663273527342
9199346,5.297538855928537
17175597,3.9421948128781277
20568215,4.748295076272064
18022807,5.4951346208578284
5395031,4.041679088892613
3167626,3.983869173420646
11730504,4.751217608132481
10770836,5.064549452055114
5946583,4.943249317372381
6166826,4.5221746892889465
8953744,4.539752013011526
7054267,6.309623115991113
19438842,4.972557669442719
2432788,4.856053445025061
12340135,4.670356154166708
4729927,4.852081535657641
11734816,5.035505315574117
5709013,4.152503873938544
16646297,4.542175006493763
9119015,4.309789286287708
7247763,4.709327496756125
19602101,4.670400338327499
8914789,4.0665744260231955
7281613,4.119286374162833
7961104,5.928273437110939
1365028,5.071019021742922
6793945,4.257740224723864
3318240,4.529199554993958
5269442,4.22606746311782
1446428,4.907647528686537
9629425,4.191945281689737
19767282,5.027687599878667
7591467,4.573913471485243
4967549,4.992985259402407
10270377,4.766565535495933
4701058,5.155789093313594
18111901,5.538611035217551
9280917,5.279965396151279
16963514,4.813771467128539
6119700,4.357695746539445
18007668,4.697104649525636
17238535,5.034405921882684
8760046,5.751569384355789
9461238,4.309913042680404
7749568,5.259768231059881
7010001,3.955747335058599
3278758,4.001456994547291
9524928,4.504398116846011
17824338,5.481961110406892
7495711,5.468119169216992
20619757,4.882657798584153
15181459,5.269763187491373
17112975,4.2375023334309985
14422390,4.198539843179435
9138319,4.0241773431971755
11337445,4.697637598314042
6504159,4.409801207393133
17483642,4.308945501243448
19905170,4.532327050947993
11774112,4.933171835989261
4495026,5.337556973572706
17173015,4.352852472369421
5735341,5.160681400101866
15216224,4.4824992366016465
16249009,4.5817321365943675
4951402,4.683280009556671
11888603,5.079222305744484
4623011,5.829565106260873
14344427,3.982004288700257
14887262,3.8159104582829038
15059051,6.175053767346108
6244773,4.035806473618732
16508474,5.402219726091912
4054332,4.790758849855727
1709089,6.41339633237456
16231631,4.7102945866731
9302921,5.284655025082538
15486635,4.212206671200853
7228772,5.45577904326439
10804476,4.905539273517631
12092403,5.077872700313719
19815527,5.162147501143408
19431197,4.462756298718619
15599248,3.794362010903052
13589,4.083210495105363
2082694,5.241428615761526
14184061,6.282510043852908
10593704,4.634518117368639
5771211,4.527697599893782
14919110,3.90752108297034
17903300,5.168158205324561
7900575,5.143111872075327
12536976,4.445400339216575
7775431,4.053744601015128
11852437,4.354350312578375
11261700,4.064938005548166
10960652,5.1305355329062134
13245721,4.620196064772227
818518,5.034057625284973
393875,4.7901030574237815
13916100,3.713186247488338
14979266,5.460451146516212
20860793,4.343399579213032
10596447,4.456278739298711
7025189,4.907754177746297
535641,5.0720547704392525
5958680,4.408148753848259
20282481,5.151401206577531
6074078,5.030840975020038
12138787,4.056688183652718
18441094,4.85131818945305
20326257,5.078013247105004
6931714,5.382102375423829
14872587,4.824151096535826
9331413,4.163839360186375
149210,4.5309747124792485
12346559,4.897752362790829
16434642,4.858617594156181
15758808,4.612345334854268
6847411,4.686738183267822
17882017,4.46263488208855
14950688,4.374705721784406
12871016,5.011446186400307
9563487,4.683284706112436
5726250,4.585141284835584
14838379,5.2996459705126435
13800443,5.340258959401556
4358619,5.587467921278382
1506773,5.420988320770014
2012494,5.837383021185673
18178150,4.139617706512494
195578,4.568847425680297
5860276,5.994306039385611
6278392,4.090214193865828
9155475,4.085017364168892
11443623,4.486900120757687
1346715,5.56488593628311
10087811,5.565748708617277
19550846,5.576625003128147
12446548,4.869053890570132
11317188,3.872667263201906
16425763,4.5178814123505395
1067251,4.262639758653002
4030842,4.384425911647105
9866779,5.13909967196086
7601632,5.132552963267475
20378843,4.622933973976386
2958366,5.353557467714495
3084267,5.235152810102522
15532799,6.946193384564233
945426,5.379336880941858
15928157,4.337243078866915
16396169,4.715176184522053
9189063,4.2339432933286085
14549868,4.702144170965928
13752871,4.878862075312101
7019788,4.6954675835825075
17764691,4.642945500858379
13598801,4.640933325702862
11205769,5.037815011370704
15265988,5.322438158736953
12422277,4.4307358343160725
16266043,4.274051408286966
15929281,4.157956981880098
6225501,3.8334315613653622
7968806,5.381368358239274
934609,4.182835756414655
14839995,4.073364050960702
13625891,5.026513640002309
19982721,5.321735914382682
4744115,5.175688116832679
8440699,4.02445635511429
9515597,4.879841931721849
13734035,4.86057629160146
20026248,5.768398719229251
346805,4.380501785506233
17451486,5.011691571092267
20245126,5.875130891305052
6704276,5.602966977784788
1030265,4.728861759354398
13443722,3.815007997051705
11659296,5.942389412219928
5192414,3.9861248130996687
3250685,3.9452368044951722
6071405,4.558760420049812
14054966,4.447830483892829
9032140,5.600997176340007
924736,5.920457946311407
5567278,4.353001625122545
13497881,4.72055853214941
6881600,4.644471569641689
15067484,5.586085144685406
18550947,4.705058287684534
7777537,4.759318036815696
2211028,6.0003483821247
15774003,5.290618334710377
8807089,4.906371164027199
4387183,4.88987640034403
20679744,4.767312032823809
13741654,4.8857158176000866
20725595,5.727663689318999
8275455,4.6960040884352585
12955454,4.889281766745073
19507918,4.517602200897905
15423732,5.856503587058082
7933896,4.117895280843695
11421292,4.934082622832286
17771656,5.644734515970885
15820365,4.712121018002515
4400008,4.869543709726495
17625226,4.709996138967978
898068,4.661185011052646
1273533,5.533894414552391
9513152,3.9656750225713533
7226513,5.364585186045972
19909756,3.984268171470144
9845352,4.694086494592813
12311236,5.098450877252508
841234,4.55272114246023
8688748,4.897716107501589
9509369,4.765219193236108
16702915,5.696748225848024
6004200,5.402956858797009
11059197,5.532732560765236
19654433,4.251507427525393
13377231,5.3122731199460596
12885888,5.816156036500242
14386978,4.856693193794228
13481935,5.275451960106977
5117701,4.935266972306414
15596610,5.190614767813584
3656971,5.486774819417388
12497438,4.487993003567827
14686119,4.59538264013095
15043768,4.1030848218976415
10339057,4.732763984790086
6559730,4.086009837552619
1212897,5.419592498301517
14010951,5.002252443218887
9474607,4.258186138825977
7671112,4.097338520477334
9340975,5.9732332314436185
18691200,5.439228518934774
15481211,4.309430681011693
3694498,5.328999777609592
17223670,5.376971611196425
18616208,5.278472314770329
4494338,5.101765320398782
13504999,5.167975301086901
18461886,4.0763780989732386
10733503,4.979916615770469
5899598,5.094772865667776
4490826,6.098769135023325
3318593,5.781149934788152
1039931,4.456565942767239
13346110,4.590331248142024
95243,4.800494176588831
593991,5.078948493252496
9676065,4.110079634377859
7196412,4.850274309196746
4567558,4.404355347947472
4142125,5.304555834121827
1616540,5.234686754529183
602888,4.884751701160053
15952947,5.069498927426626
13190103,4.872459469205019
5297292,4.785230781366922
3380344,4.233999457189012
371767,4.400527819488966
9363721,5.137040050438101
15649021,4.1599360201850395
13452474,4.623462403826416
1246711,5.340176635376211
8126890,4.459638961964083
20386464,4.295002753865428
13360012,5.540391706387727
11737510,4.90018376223797
63003,4.3657980696377745
19113883,4.136374247840305
16040153,5.714780142022823
20150874,4.615331487996596
20139611,4.632937142166877
12956315,5.4391165052056225
6185426,4.650880614647037
15804493,4.170843892371146
3558850,5.387668357644576
19238409,3.827211418003376
13591025,3.936033982786136
19334066,4.773000237053855
15377706,5.0349197497003875
1426529,4.724407066452371
15663291,4.6934846988237275
16214045,4.707161921411919
15771398,4.862673015066606
1665638,4.429879129458198
1308927,5.510754596826995
356370,4.17008108396881
725255,4.328271267083549
14185372,4.450089309434706
3886521,5.343565718744228
16689918,4.068254992235908
21151013,4.082059422210906
16742323,4.596089588360452
5526210,5.5228993080468545
18706454,4.795595446716715
17961134,5.637378272358611
16523033,5.054153732665833
12899127,4.9447724262033
5194984,4.967262151789467
6684189,4.643719112879385
15582339,5.882701507380098
14474140,4.60913811106888
16256352,4.663314507216069
16220406,3.993193604736606
9449718,4.535374464005286
19915657,4.802887730648954
9043726,4.8196040008266685
17895460,4.606237412494674
17682843,5.055897107478153
13914468,4.543584315907155
15580808,4.885478212333282
6091808,3.9387857633512495
18182282,4.143987285497647
19473060,4.674130703427412
18314141,3.8167152195690073
65408,4.184051796096136
2808417,5.65390341536132
18402568,4.440033856385157
18428588,4.1951388446439175
17903384,5.1858592174644755
12138634,4.792861392394788
8202578,4.4476224370152
15071108,3.850240970306349
3794190,5.425050740130048
7514978,4.39905423555407
17000016,4.8045650804896916
16426559,5.986319223861013
18429433,3.9777578965289346
16067657,4.600473837093785
14653743,5.298333606807455
18237513,5.237797703815912
14164359,3.8237380254951985
19777168,4.148751272102288
193853,4.031699599762124
6025389,5.230364606842682
5969842,4.223724998551927
9473837,5.389389913398892
14805196,4.013916514010436
21091336,5.2120446133218765
14826630,6.018379077675242
2441418,4.468484088256108
7361438,5.236772956883408
1090545,4.667845501838026
17796760,5.232325892922931
11927008,4.808394311432745
1391215,4.85589494047666
17765242,5.511027431641587
16543246,4.462825336106569
11153954,4.769396257353461
20234853,5.646089516500025
9767864,5.027347718722414
11496612,4.755677389144975
2598026,4.557505312186885
9405466,4.149643925899033
6395433,3.861319572623539
19946213,4.585265556969041
12069600,5.0050208927593
17547338,3.850613728317866
11812196,3.210075867278812
6384622,4.37928737681918
16186033,3.8858440143489537
10965768,3.712587238777548
19120941,5.256199235325679
15301587,4.859723639567439
14185264,5.421914088798495
11881882,4.776080256367734
17479949,4.934283566268713
17942767,4.076262589183422
19360685,4.237479003648244
17947340,4.090881453632894
16685411,4.601428133780214
1630572,5.008687166146356
22453,4.899939110244155
20558064,5.103860955473453
1971540,5.629852767999703
20269435,4.480633163942129
12762416,5.166066129051644
16643990,4.493829773343995
15397120,4.82903205715169
16408202,5.9596083740060815
19873282,5.322524867348383
8409178,4.8726244345646155
5710107,5.996555383972236
8902304,3.9575618351155497
4403159,4.363514809699499
7633507,5.3991813056477955
1759389,5.221829873143658
8269421,3.953487844235374
12683014,4.856027909633429
2137113,5.545384667350852
14784440,4.731683000503445
19946195,4.588835217946013
16396640,5.039486466360922
13401235,4.136926815820084
12951444,3.9315059950442217
7146997,4.2763773598082135
8865315,4.097211139802952
11461920,5.400565815871374
5192165,4.689440750698914
1961361,5.089785319000499
2529318,4.187662990431708
17345671,4.215236844353679
2203450,4.736227264335646
16512828,4.985577337632665
1033754,4.503464104681194
2266010,6.020712674895332
13955165,5.1512595573153535
14981522,4.727988568980351
15980213,5.483310239097834
18411446,5.1921583044863056
13076718,5.82317990897736
17690331,4.939666315431054
7265118,4.328709919029651
17574138,5.591480858128633
21055294,5.493788373213608
39059,4.943870883397888
3421168,5.3388704551406905
14538600,4.878933164738821
12156007,5.652492262268533
5559015,4.078697145934804
8588621,4.496801451245297
8068609,5.679473444991679
5194724,4.596493621701588
20197869,5.1343995507998885
40138,4.288798226476829
18615898,4.062085790666443
18077069,5.052118522172808
4455094,4.676976355369467
8772093,6.586670212242048
18340679,4.229352784862815
19735537,5.32018233635037
7563445,4.5023508288886775
4363132,5.231681831392288
6070550,4.088746011745668
7715747,4.321636371982486
9806843,5.4441700950188485
9607093,5.253036980591676
18342603,4.432805271402618
16780183,6.2092051457276405
21148259,5.083378646296864
7399972,4.65886586667853
8201902,4.059148095342673
9921802,5.083624743984764
12737896,5.424457251379912
20788590,4.639184813749036
3758686,4.8989052346006625
1198536,5.09979620483783
16415673,5.364429177796483
13168270,4.759231918832314
17509140,4.841700621868759
19361346,5.40443571782494
18344553,4.602277477062225
11218995,4.501759201630237
16416210,4.817191342014404
7808601,4.835229614809138
14768793,4.746747331087545
3442098,4.909880038200218
14884702,4.692208004886338
9387676,4.119812499592875
7021851,4.722925951265286
7397916,4.221005880239442
4704514,5.073957463802787
4278720,5.230733352520497
707443,4.852379733645138
15271428,4.576464861914635
4227479,5.229839556993385
21188095,4.71235321209154
16272848,4.846859646539883
4068953,4.008906858698813
17909001,4.697022804937191
20269422,4.618499449800675
20857329,4.687535079404843
13085694,5.08744378894612
914325,4.897348104008462
20917894,5.614434984525819
20491184,4.47061138006041
553872,4.255822521678527
9110796,4.708659789805088
13430730,4.95284054881451
18360567,5.134225428708252
19809264,4.7129399953725795
17346379,3.7648140761466107
14284554,3.8528496495586433
1489175,5.143804694839514
982395,5.150629847685723
16275525,5.163279879683179
20872076,3.590847117351462
147474,4.200174766198388
12974200,4.610224277901997
4246324,5.925194061803769
11950735,4.496796616897004
17904544,4.5516686007186165
1295083,4.9723685588043836
17286950,4.171903045845705
6199255,4.8426309081590055
5469403,4.795238022155038
14054177,4.848890229326998
13674816,5.4157184642994824
3534379,3.6151590945258225
1868513,6.036795871871491
20750730,5.127844602414358
21122043,4.267549750201773
18155852,3.9197205196789286
6973744,5.109137655776043
9332830,4.311915444936376
16543492,4.59399094558069
20481541,5.5013544341988325
16243222,4.800552601566914
13417302,6.489330483278188
15423388,4.239295428183231
17681652,5.330824031932617
15989064,5.416493041678876
19737981,5.1351129996977365
19227365,5.436547474573457
1226596,4.662332081669137
126443,5.067631617206851
6692642,4.704282623025861
1768298,4.11014947624217
14250826,5.330429761778521
3303004,5.32193038487543
14761517,5.619446372179604
8052243,5.092543892256136
21108505,5.6148321399525045
7395368,4.348792032079932
14151414,5.033340397249765
16067999,4.313702805177266
12046665,4.06820783160457
782126,5.344389035661388
4799785,4.388899171110926
19071291,6.180476306390161
16336709,4.172240181346901
1297940,5.525596903114539
4935544,4.649604200545859
2537740,3.9888446953965815
2518907,4.072500819723037
16466720,3.957819099007557
1303261,4.729145860909296
12720048,4.182035849279459
16739659,4.721959621377052
7987167,4.753908681242735
2557018,4.428446433560143
4227273,4.208790609836848
18584815,4.917445134671975
21077407,5.135222406987358
4342304,3.8889084782282173
19671104,4.582441431350689
16274148,5.084307327499288
10074308,4.327485887364975
5296718,4.87709555577782
10502452,5.304612638367331
17776058,4.608491926148521
15927523,4.67158036801184
17532796,5.750663056669052
14783949,4.4819248132441585
4574224,4.084213568302448
15149053,4.553294316256828
6936417,4.030106374101288
17542011,4.1251547665057124
4729888,5.28071394814688
4016385,4.013673276946082
20599017,4.449707649906627
1641253,4.664062090495521
18527992,5.038414557676461
20433367,4.62025729179005
19338355,4.741949147178982
13396831,4.299914395792761
21009477,4.779236773341124
18888793,4.019310454194443
5557097,4.179752168842063
7367489,5.209899152332707
6713114,4.504336158127399
3485081,6.101992988717272
7755144,4.423215702787582
13745923,5.3391207558795974
18238240,5.438478739467197
7937556,3.934521128434931
7902219,4.354479888714578
13582811,4.5941577091349295
8884275,6.590614393079894
17513655,6.516263329797637
4029464,5.262693084380793
4033728,4.2492918274904214
15964139,4.251748229718279
3758296,4.674849509977004
19125378,4.488537686580347
9078184,4.955873179596498
17528120,3.9610321801950477
4350464,4.681869779689335
13434856,5.403240156701404
3687771,5.21318907822927
6730582,4.150667070740649
